,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,NM_PARTIDO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_URNA,media_esp,soma_esp,media_part,soma_part,media_out,soma_out,soma_media,soma_total,soma_fund_publico,soma_fund_publico_dic
347,759,759,1056,2020,PB,VEREADOR,NAYARA DE LOURDES FERNANDES CASSIANO,150000841442,APTO,DEFERIDO,REPUBLICANOS,25,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,21973.19,DEFERIDO,DEFERIDO,3862.5,15450.0,0.0,0.0,0.0,0.0,3862.5,15450.0,15450.0,1.0
349,763,763,1060,2020,MG,VEREADOR,KARINA DA COSTA FONSECA,130001075866,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,24,FEMININO,SUPERIOR INCOMPLETO,PRETA,29631.27,DEFERIDO,DEFERIDO,3111.0,3111.0,0.0,0.0,200.0,400.0,3311.0,3511.0,3111.0,1.0
350,768,768,1065,2020,PR,PREFEITO,EMILIANO AUGUSTO ROCHA GOMES,160001146969,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,MASCULINO,SUPERIOR COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,19000.0,38000.0,0.0,0.0,5467.4525,109349.05,24467.4525,147349.05,38000.0,1.0
360,786,786,1091,2020,AP,VEREADOR,AMANDA GOMES DOURADO,30000949454,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,24,FEMININO,SUPERIOR COMPLETO,PARDA,151743.76,DEFERIDO,DEFERIDO,4933.135,9866.27,0.0,0.0,0.0,0.0,4933.135,9866.27,9866.27,1.0
366,804,804,1117,2020,AL,VEREADOR,LALESCA SILVESTRE DA SILVA,20001214361,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,25,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,1071.66666666667,6430.0,0.0,0.0,0.0,0.0,1071.66666666667,6430.0,6430.0,1.0
367,805,805,1118,2020,SC,VEREADOR,CARLOS YAGO MACHADO,240001135381,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,39299.31,DEFERIDO,DEFERIDO,9000.0,9000.0,0.0,0.0,137.5,275.0,9137.5,9275.0,9000.0,1.0
368,806,806,1119,2020,SE,VEREADOR,LUCAS MOURA DE OLIVEIRA,260000648235,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,26,MASCULINO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,2873.0,2873.0,0.0,0.0,500.0,500.0,3373.0,3373.0,2873.0,1.0
369,807,807,1120,2020,GO,VEREADOR,ANA CAROLINE DE MORAIS RODRIGUES,90000935965,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,25,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,5100.0,5100.0,0.0,0.0,174.84,349.68,5274.84,5449.68,5100.0,1.0
378,829,829,1152,2020,PR,VEREADOR,BRENDA KAUANA DE PAULA SEVERINO,160000679954,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,26,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,32681.83,DEFERIDO,DEFERIDO,8200.0,8200.0,0.0,0.0,0.0,0.0,8200.0,8200.0,8200.0,1.0
384,845,845,1177,2020,TO,VEREADOR,PEDRO LUCAS MESQUITA DE MELO,270001104532,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,26,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,477.8966666666671,2867.38,0.0,0.0,0.0,0.0,477.8966666666671,2867.38,2867.38,1.0
385,847,847,1180,2020,PA,VEREADOR,ROBERTA VASCONCELOS DA CUNHA,140001071387,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,438043.03,DEFERIDO,DEFERIDO,675.333333333333,2026.0,45000.0,45000.0,0.0,0.0,45675.3333333333,47026.0,47026.0,1.0
391,857,857,1196,2020,SE,VEREADOR,BRUNO FACUNDO DOS SANTOS,260000889898,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,25,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,1.0
397,873,873,1218,2020,PB,VEREADOR,LORRANE LIMA MARIANO,150000839421,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,23,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,1.0
399,880,880,1229,2020,MG,VEREADOR,CAMILA FERREIRA RIBEIRO DOS SANTOS,130001263722,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,51742.72,DEFERIDO,DEFERIDO,6500.0,6500.0,0.0,0.0,172.0,344.0,6672.0,6844.0,6500.0,1.0
401,884,884,1234,2020,PI,VEREADOR,STANLEY FREIRE COSTA E SILVA,180000762641,APTO,DEFERIDO,PROGRESSISTAS,29,MASCULINO,SUPERIOR INCOMPLETO,PARDA,237355.18,DEFERIDO,DEFERIDO,12400.0,62000.0,0.0,0.0,3972.7425,15890.97,16372.7425,77890.97,62000.0,1.0
406,893,893,1250,2020,PA,VEREADOR,JOSUE DE ALMEIDA MANGABEIRA,140001198183,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,25,MASCULINO,SUPERIOR COMPLETO,PARDA,438043.03,DEFERIDO,DEFERIDO,896.2510000000003,8962.51,55.0833333333333,330.5,0.0,0.0,951.334333333333,9293.01,9293.01,1.0
412,900,900,1260,2020,SP,VEREADOR,THIAGO HIDEO TOMOTO,250000940397,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,26,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,158736.32,DEFERIDO,DEFERIDO,930.57,10236.27,0.0,0.0,129.666666666667,1945.0,1060.2366666666699,12181.27,10236.27,1.0
422,915,915,1282,2020,SC,VEREADOR,JOÃO PAULO MARCOS,240000937392,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,26,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,18544.82,DEFERIDO,DEFERIDO,12500.0,12500.0,0.0,0.0,213.333333333333,640.0,12713.333333333301,13140.0,12500.0,1.0
428,933,933,1312,2020,CE,VEREADOR,CARLA LEONEIDE DA SILVA RODRIGUES,60001057689,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,1826.66666666667,5480.0,0.0,0.0,120.0,360.0,1946.66666666667,5840.0,5480.0,1.0
435,943,943,1323,2020,MG,VEREADOR,MARCOS VINÍCIUS BARBOSA FERREIRA,130001242900,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,28,MASCULINO,SUPERIOR COMPLETO,PRETA,125586.56,DEFERIDO,DEFERIDO,1080.75,4323.0,0.0,0.0,0.0,0.0,1080.75,4323.0,4323.0,1.0
438,946,946,1327,2020,SP,VEREADOR,CAMILA BATISTA DE FARIA,250001152622,APTO,DEFERIDO,PATRIOTA,25,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,0.0,0.0,8000.0,8000.0,450.0,450.0,8450.0,8450.0,8000.0,1.0
442,957,957,1344,2020,BA,VEREADOR,CARLOS ANTONIO GOMES REGO,50001169719,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,26,MASCULINO,SUPERIOR COMPLETO,PRETA,67314.23,DEFERIDO,DEFERIDO,6186.59,12373.18,0.0,0.0,154.5,927.0,6341.09,13300.18,12373.18,1.0
443,959,959,1346,2020,RS,VEREADOR,INDIAMARA PAIM RIBAS,210000804071,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,FEMININO,SUPERIOR COMPLETO,BRANCA,36556.09,DEFERIDO,DEFERIDO,1312.5,2625.0,191.25,382.5,605.95,1211.9,2109.7,4219.4,3007.5,1.0
446,965,965,1352,2020,MT,VEREADOR,YASMIM ROCHA DA SILVA,110001029286,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,21,FEMININO,SUPERIOR INCOMPLETO,BRANCA,560511.19,DEFERIDO,DEFERIDO,2710.0,13550.0,0.0,0.0,0.0,0.0,2710.0,13550.0,13550.0,1.0
449,968,968,1358,2020,BA,PREFEITO,RICARDO MAIA CHAVES DE SOUZA FILHO,50001236580,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,21,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,123077.42,DEFERIDO,DEFERIDO,50000.0,50000.0,0.0,0.0,4238.09,50857.08,54238.09,100857.08,50000.0,1.0
454,976,976,1368,2020,PE,VEREADOR,DAIANA ALBUQUERQUE MEIRA,170001182481,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,27,FEMININO,SUPERIOR COMPLETO,BRANCA,24175.84,DEFERIDO,DEFERIDO,2839.712,14198.56,0.0,0.0,351.0,702.0,3190.712,14900.56,14198.56,1.0
455,978,978,1370,2020,BA,VEREADOR,JASMIM LIMA DOS SANTOS,50001255409,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,25,FEMININO,SUPERIOR INCOMPLETO,PARDA,43347.99,DEFERIDO,DEFERIDO,553.173333333333,4978.56,0.0,0.0,105.875,423.5,659.048333333333,5402.06,4978.56,1.0
465,999,999,1398,2020,RS,VEREADOR,ANA PAULA STUMPF,210000964541,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,26,FEMININO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,270.0,540.0,5270.0,5540.0,5000.0,1.0
474,1015,1015,1418,2020,MG,VEREADOR,ANDERSON DOS REIS DE PAULA,130001095632,APTO,DEFERIDO,PROGRESSISTAS,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,106276.0,DEFERIDO,DEFERIDO,12000.0,12000.0,0.0,0.0,150.0,300.0,12150.0,12300.0,12000.0,1.0
478,1027,1027,1434,2020,SP,VEREADOR,SAMARA ORBELLI MUNIZ DE PAULO,250000720982,APTO,DEFERIDO,PARTIDO LIBERAL,23,FEMININO,SUPERIOR COMPLETO,BRANCA,40251.67,DEFERIDO,DEFERIDO,7500.0,7500.0,0.0,0.0,413.275,826.55,7913.275,8326.55,7500.0,1.0
480,1029,1029,1436,2020,SC,VEREADOR,CHAIANE SUSIN BERNARDO,240000640414,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,28,FEMININO,SUPERIOR COMPLETO,BRANCA,42002.48,DEFERIDO,DEFERIDO,2775.94,5551.88,0.0,0.0,0.0,0.0,2775.94,5551.88,5551.88,1.0
482,1036,1036,1445,2020,PA,VEREADOR,DANILA DE JESUS FEIO FORTE,140000872534,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,29,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,52834.7,DEFERIDO,DEFERIDO,1850.0,3700.0,0.0,0.0,0.0,0.0,1850.0,3700.0,3700.0,1.0
486,1045,1045,1457,2020,SE,VEREADOR,ANDERSON DOS SANTOS ANDRADE,260001219555,APTO,DEFERIDO,PARTIDO VERDE,27,MASCULINO,SUPERIOR INCOMPLETO,PARDA,74806.79,DEFERIDO,DEFERIDO,599.922,2999.61,0.0,0.0,1000.0,1000.0,1599.922,3999.61,2999.61,1.0
488,1050,1050,1462,2020,PR,PREFEITO,JOSÉ VINICIUS PABLO PONTAROLO,160000937017,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26,MASCULINO,SUPERIOR COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,14000.0,14000.0,0.0,0.0,937.5,3750.0,14937.5,17750.0,14000.0,1.0
491,1054,1054,1469,2020,SP,VEREADOR,JOÃO PEDRO CORRÊA LIMA,250000637940,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,MASCULINO,SUPERIOR COMPLETO,BRANCA,187834.86,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,369.468571428571,5172.56,3369.46857142857,8172.56,3000.0,1.0
492,1055,1055,1470,2020,TO,VEREADOR,JHON LUCAS BRANDÃO SOUZA,270000880875,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,962451.15,DEFERIDO,DEFERIDO,5250.0,5250.0,0.0,0.0,375.0,750.0,5625.0,6000.0,5250.0,1.0
497,1070,1070,1488,2020,AP,VEREADOR,ANDRÉ MARCOS SARMENTO SADALA,30000643736,APTO,DEFERIDO,PARTIDO REPUBLICANO DA ORDEM SOCIAL,21,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,15880.38,DEFERIDO,DEFERIDO,4000.0,4000.0,342.5,685.0,1200.0,1200.0,5542.5,5885.0,4685.0,1.0
498,1071,1071,1489,2020,PA,VEREADOR,YULLI AVILA DA SILVA,140000939510,APTO,DEFERIDO,SOLIDARIEDADE,29,MASCULINO,SUPERIOR COMPLETO,PARDA,438043.03,DEFERIDO,DEFERIDO,2080.0,6240.0,0.0,0.0,0.0,0.0,2080.0,6240.0,6240.0,1.0
499,1072,1072,1491,2020,GO,VEREADOR,HUGO EDUARDO SILVA SANTOS,90001004497,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,49720.42,DEFERIDO,DEFERIDO,4000.0,4000.0,0.0,0.0,736.333333333333,2209.0,4736.3333333333285,6209.0,4000.0,1.0
517,1107,1107,1533,2020,SP,VEREADOR,BRUNO APARECIDO DE LIMA,250000739891,APTO,DEFERIDO,REPUBLICANOS,25,MASCULINO,SUPERIOR INCOMPLETO,PRETA,312327.58,DEFERIDO,DEFERIDO,6000.0,12000.0,0.0,0.0,250.0,500.0,6250.0,12500.0,12000.0,1.0
518,1108,1108,1537,2020,AP,VEREADOR,JOAO PAULO LEITE CORREA,30000778186,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,28,MASCULINO,SUPERIOR COMPLETO,PARDA,67946.23,DEFERIDO,DEFERIDO,3437.5,37812.5,412.5,412.5,0.0,0.0,3850.0,38225.0,38225.0,1.0
522,1120,1120,1556,2020,SC,VEREADOR,TAIVAN SCUSSEL,240001159012,APTO,DEFERIDO,PARTIDO COMUNISTA BRASILEIRO,27,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,146611.09,DEFERIDO,DEFERIDO,9363.4,9363.4,0.0,0.0,0.0,0.0,9363.4,9363.4,9363.4,1.0
523,1122,1122,1558,2020,RJ,VEREADOR,WALKIRIA NICTHEROY OLIVEIRA,190000750581,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,27,FEMININO,SUPERIOR COMPLETO,PRETA,408190.48,DEFERIDO,DEFERIDO,8799.46,26398.38,0.0,0.0,939.637333333333,14094.56,9739.09733333333,40492.94,26398.38,1.0
527,1128,1128,1567,2020,MA,VEREADOR,LUIS FELIPE NUNES DE SOUSA,100001249572,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,21,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,47636.39,DEFERIDO,DEFERIDO,2166.5,4333.0,0.0,0.0,1000.0,1000.0,3166.5,5333.0,4333.0,1.0
530,1135,1135,1575,2020,GO,VEREADOR,ANDREZA GONÇALVES SILVA,90000764963,APTO,DEFERIDO,DEMOCRATAS,25,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,60956.4,DEFERIDO,DEFERIDO,642.0,3210.0,0.0,0.0,0.0,0.0,642.0,3210.0,3210.0,1.0
535,1147,1147,1592,2020,PE,VEREADOR,VALDEMIR NOGUEIRA DO AMARAL FILHO,170000840671,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,MASCULINO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,910.0,3640.0,0.0,0.0,1000.0,2000.0,1910.0,5640.0,3640.0,1.0
538,1152,1152,1600,2020,CE,VEREADOR,FERNANDO HENRIQUE PINTO,60000833874,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,28,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,19807.87,DEFERIDO,DEFERIDO,947.365,3789.46,0.0,0.0,225.0,225.0,1172.365,4014.46,3789.46,1.0
541,1160,1160,1609,2020,MS,VEREADOR,LAILA DOS SANTOS MORAES,120000725228,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,21,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,732621.66,DEFERIDO,DEFERIDO,1255.355,10042.84,0.0,0.0,0.0,0.0,1255.355,10042.84,10042.84,1.0
542,1162,1162,1613,2020,MA,VEREADOR,LEONAM DA SILVA BARROS,100000747016,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,5250.0,10500.0,0.0,0.0,285.0,570.0,5535.0,11070.0,10500.0,1.0
543,1163,1163,1614,2020,MT,VEREADOR,CINTIA SANCHES DA SILVA,110001199744,APTO,DEFERIDO,SOLIDARIEDADE,23,FEMININO,SUPERIOR INCOMPLETO,PARDA,106374.57,DEFERIDO,DEFERIDO,816.4375,6531.5,0.0,0.0,212.0,2756.0,1028.4375,9287.5,6531.5,1.0
544,1173,1173,1627,2020,RS,VEREADOR,VITÓRIA DA SILVA CABREIRA,210000683419,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,20,FEMININO,ENSINO MÉDIO INCOMPLETO,BRANCA,489142.84,DEFERIDO,DEFERIDO,16750.0,67000.0,5000.0,5000.0,624.333333333333,5619.0,22374.3333333333,77619.0,72000.0,1.0
547,1179,1179,1634,2020,PE,VEREADOR,ANA BEATRIZ SANTOS MACIEL NEVES,170001059618,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,18,FEMININO,LÊ E ESCREVE,PARDA,23077.95,DEFERIDO,DEFERIDO,2035.21,4070.42,0.0,0.0,0.0,0.0,2035.21,4070.42,4070.42,1.0
549,1192,1192,1651,2020,PA,VEREADOR,REGIANA LOPES FERNANDES,140001264169,APTO,DEFERIDO,DEMOCRATAS,29,FEMININO,SUPERIOR COMPLETO,BRANCA,83396.64,DEFERIDO,DEFERIDO,6435.72,6435.72,0.0,0.0,0.0,0.0,6435.72,6435.72,6435.72,1.0
553,1199,1199,1663,2020,PI,PREFEITO,FABIANO ARAUJO DE MOURA,180000910570,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,25,MASCULINO,SUPERIOR COMPLETO,PARDA,123077.42,DEFERIDO,DEFERIDO,4666.6666666666715,14000.0,0.0,0.0,6945.9725,27783.89,11612.639166666699,41783.89,14000.0,1.0
556,1206,1206,1672,2020,TO,VEREADOR,MARIA DOMINGAS DOS SANTOS MORAES,270001104926,APTO,DEFERIDO,CIDADANIA,29,FEMININO,SUPERIOR INCOMPLETO,PARDA,962451.15,DEFERIDO,DEFERIDO,38484.5,38484.5,2500.0,2500.0,3000.0,3000.0,43984.5,43984.5,40984.5,1.0
558,1213,1213,1681,2020,RO,VEREADOR,FÁBIO BOTELHO CAMELLO,220000842770,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,25,MASCULINO,SUPERIOR COMPLETO,PARDA,159288.05,DEFERIDO,DEFERIDO,6500.0,13000.0,0.0,0.0,0.0,0.0,6500.0,13000.0,13000.0,1.0
560,1215,1215,1685,2020,MG,VEREADOR,VAGNER VINICIUS DE MENEZES,130000854428,APTO,DEFERIDO,PATRIOTA,28,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,4500.0,4500.0,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,1.0
563,1223,1223,1694,2020,CE,VEREADOR,JONATHAN ALVES DE LIMA,60000742208,APTO,DEFERIDO,PARTIDO LIBERAL,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,22074.52,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,1.0
566,1227,1227,1698,2020,BA,VEREADOR,MATHEUS MONTEIRO TORRES,50001202533,APTO,DEFERIDO,PROGRESSISTAS,26,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,55428.38,DEFERIDO,DEFERIDO,218.1025,872.41,2000.0,2000.0,0.0,0.0,2218.1025,2872.41,2872.41,1.0
568,1230,1230,1701,2020,SP,VEREADOR,MARCOS VINICIUS OLIVEIRA FERREIRA DA SILVA ATANASIO,250001120036,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,29,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,277923.32,DEFERIDO,DEFERIDO,12266.666666666699,36800.0,0.0,0.0,372.866666666667,1118.6,12639.5333333333,37918.6,36800.0,1.0
570,1232,1232,1704,2020,RO,VEREADOR,MARIA FABIANA RODRIGUES MARQUES,220001083061,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,159288.05,DEFERIDO,DEFERIDO,1750.0,3500.0,0.0,0.0,14.0,14.0,1764.0,3514.0,3500.0,1.0
575,1241,1241,1718,2020,ES,VEREADOR,ANA PAULA DE OLIVEIRA,80001089829,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,550.0,1100.0,3550.0,4100.0,3000.0,1.0
577,1247,1247,1729,2020,SP,VEREADOR,ANA CAROLINA GOMES SANCHEZ LAJARIN,250000888227,APTO,DEFERIDO,PODEMOS,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,145286.21,DEFERIDO,DEFERIDO,25000.0,25000.0,0.0,0.0,442.5,1770.0,25442.5,26770.0,25000.0,1.0
579,1252,1252,1735,2020,CE,VEREADOR,DARIO ROCHA DE MORAIS,60000987679,APTO,DEFERIDO,PARTIDO LIBERAL,21,MASCULINO,SUPERIOR INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,0.0,0.0,12000.0,12000.0,555.0,555.0,12555.0,12555.0,12000.0,1.0
594,1279,1279,1769,2020,BA,VEREADOR,REGINA MICAELLY GUIMARÃES SILVA,50000724960,APTO,DEFERIDO,SOLIDARIEDADE,28,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3600.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,3600.0,1.0
600,1289,1289,1779,2020,MG,VEREADOR,BRUNO LUCAS SERVINO DE SOUZA,130000801661,APTO,DEFERIDO,PARTIDO TRABALHISTA CRISTÃO,26,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,259550.47,DEFERIDO,DEFERIDO,390.068181818182,4290.75,0.0,0.0,676.72,1353.44,1066.7881818181802,5644.19,4290.75,1.0
601,1290,1290,1780,2020,AC,VEREADOR,CLEDEILTOM DE MATOS GOMES,10000807086,APTO,DEFERIDO,REPUBLICANOS,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,17361.6,DEFERIDO,DEFERIDO,690.01,3450.05,0.0,0.0,0.0,0.0,690.01,3450.05,3450.05,1.0
602,1292,1292,1782,2020,SP,VEREADOR,LARISSA COMODARO NUNES SANT ANA,250000872754,APTO,DEFERIDO,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,21,FEMININO,SUPERIOR INCOMPLETO,BRANCA,187834.86,DEFERIDO,DEFERIDO,4200.3125,16801.25,0.0,0.0,483.4,2417.0,4683.7125,19218.25,16801.25,1.0
603,1293,1293,1783,2020,SP,VEREADOR,JOSE WESLEY SILVA DE SIQUEIRA,250000785121,APTO,DEFERIDO,PATRIOTA,26,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,42074.91,DEFERIDO,DEFERIDO,4500.0,4500.0,0.0,0.0,168.7275,674.91,4668.7275,5174.91,4500.0,1.0
605,1298,1298,1788,2020,MG,VEREADOR,MAYCON BARBOSA SANTOS,130000832478,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,21,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,182448.29,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,812.5,3250.0,5812.5,8250.0,5000.0,1.0
609,1307,1307,1798,2020,SE,VEREADOR,THAYS AIRES MENDONÇA,260001237372,APTO,DEFERIDO,DEMOCRATAS,27,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,1707.33333333333,5122.0,0.0,0.0,104.733333333333,314.2,1812.06666666667,5436.2,5122.0,1.0
616,1323,1323,1818,2020,SP,VEREADOR,GEOVANNA KAROLINE SOUZA ALVES DA SILVA,250001161417,APTO,DEFERIDO,SOLIDARIEDADE,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,318454.34,DEFERIDO,DEFERIDO,8000.0,16000.0,0.0,0.0,0.0,0.0,8000.0,16000.0,16000.0,1.0
618,1325,1325,1820,2020,RS,VEREADOR,LUIGGI GIOVANE DE MORAES BERTACO,210000841581,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,26,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,489142.84,DEFERIDO,DEFERIDO,1607.5,9645.0,0.0,0.0,875.4545454545447,9630.0,2482.95454545455,19275.0,9645.0,1.0
619,1330,1330,1827,2020,AP,VEREADOR,AMANDA BENTES DO NASCIMENTO,30000657912,APTO,DEFERIDO,DEMOCRATAS,24,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,151743.76,DEFERIDO,DEFERIDO,25000.0,25000.0,0.0,0.0,0.0,0.0,25000.0,25000.0,25000.0,1.0
621,1332,1332,1833,2020,MG,VEREADOR,RUDSON FELIPE DA PAIXAO,130001116992,APTO,DEFERIDO,PARTIDO DA MOBILIZAÇÃO NACIONAL,27,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,692183.02,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,1460.0,10220.0,6460.0,15220.0,5000.0,1.0
622,1334,1334,1835,2020,PR,VEREADOR,THAIS CRISTINA MARRA SOUTO,160000779820,APTO,DEFERIDO,REPUBLICANOS,24,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,15886.34,DEFERIDO,DEFERIDO,2600.0,5200.0,0.0,0.0,376.084,1880.42,2976.084000000001,7080.42,5200.0,1.0
